platform,app,app_id,play_store_url,review_id,user_name,rating,text,language,date,thumbs_up,replied
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12885847527,SMTHElsayed,5,Wonderful — المعاملات تتم بسلاسة جزاكم الله خيرا ونفع بكم,ar,2025-07-13T00:39:00-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12885142849,Asgharali99133,5,Outstanding — Very easy interface,en,2025-07-12T19:32:35-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12881924940,Anas alzahrani.,5,مستوى خدمات موفق — تجاوب سريع معاملات آمنة,ar,2025-07-11T23:42:06-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12881464136,ناصر القليب,5,ممتاز — تطبيق سهل وواضح,ar,2025-07-11T20:19:38-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12880323915,nadus44,5,الدمام — مصرف مميز,ar,2025-07-11T12:37:39-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12876007368,Mimi👍👍👏✌️✌️,5,Alinma app — 👍👍👍👍👍,en,2025-07-10T10:20:33-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12874433859,Altaf Sahota,5,Happy and satisfied — Excellent Services by Alinma Bank,en,2025-07-10T01:56:40-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12874151850,يييذ xxx,1,تجربه فاشله — اسواء تجربه اول مشكله بتجيك بتقعد شهر تحلها وكل واحد يصرفك خدمة سيئه,ar,2025-07-10T00:00:17-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12870438544,Emad faqihi,5,جازان ابوعريش — وفقكم الله ونفع بكم,ar,2025-07-09T02:02:40-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12868973299,ليس مهمًا,5,شكرًا — الرجاء اضافة بصمة الوجه للتطبيق وشكرًا,ar,2025-07-08T15:59:56-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12866412683,وردة الحبايب,5,شكر — اشكر بنك الانماء شكرا جزيلا على تسهيلاته,ar,2025-07-08T01:55:54-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12865358675,Eman 360,1,يحتاج تطوير — اوثق الجهاز مليون مره ومايفتح لي التطبيق !!,ar,2025-07-07T18:36:11-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12863763610,ام ادم @٢٠٢٤,2,تقييم خدمات الانماء — اجراءات الانماء بفتح حساب  وطلب البطاقة معقدة,ar,2025-07-07T09:08:27-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12862703664,Abedhemh12,1,Mr Mohammad Abed — Needs access to business accounts,en,2025-07-07T03:46:00-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12862335129,Al Inma Customer,1,Issue — It keeps asking for Location Access even though it is enabled already! Can’t login easily after the last two updates for the App! I had to delete the app multiple times and re download it and wait for 24 hours to get my device trusted.. only then I can do any transactions which is not practical at all.,en,2025-07-07T01:19:03-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12859307775,Aa 2424,5,ممتاز — ممتاز,ar,2025-07-06T06:31:29-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12855678606,Mohd ashiq theem,5,"Satisfied — The bank app is user-friendly, fast, and secure, making banking a breeze♥️",en,2025-07-05T07:53:06-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12855120099,AlOdainiFrance,5,ممتاز — صراحة انا عملية للأنماء من زمان وماواجهت ولله الحمد اي مشكله و الموظفين خدومين و لطيفين,ar,2025-07-05T05:04:38-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12854995253,duaa om,2,جوائز الإنماء — للأسف صارت تطلع شاشة منسدلة جوائز الإنماء في التطبيق وتعيقني عن استخدام التطبيق ،،، ماتقفل ولا ألغيها وحتى عملت موافقة عشان تروح ولا راحت لدرجة مو قادرة اعمل تسجيل خروج من التطبيق وانتظرت حتى انتهت الجلسة ،،،,ar,2025-07-05T04:21:11-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12854973728,الاسعار شري مرتفعه,1,سيء جدا التحديث الجديد — ليش اسدد وابغى اطبع الايصال يجيني اعلان وعروض ولا يرضى يروح ابدا ولا يرجعني على الصفحه الرئيسيه لين اقفل البرنامج واشغله من جديد بهذلني اقسم بالله الا نشوف عروضكم بالقوه,ar,2025-07-05T04:13:22-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12847658120,فهد السعداني,5,أوصي بشدة — فتح حساب لديهم خدمة مميزة و راقية في جميع الخدمات مواقع التواصل شكرا لاتكفي لهم,ar,2025-07-03T07:10:35-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12847297753,أم العقلين,5,من اول عملية — من,ar,2025-07-03T05:28:39-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12843163342,وااتم,5,القريات — تنظيم وستقبل  انصح كل وحد فيه  افضل بنك  شفت,ar,2025-07-02T05:20:47-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12842401572,Tto87,5,تجربه رائعه — مع بنك الانماء اوصى بشده,ar,2025-07-02T00:40:08-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12842149354,تحديث سي الاخير,5,جده — ممتاز جدا,ar,2025-07-01T22:54:17-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12842092735,MB- 9340,1,تطبيق سئ ولايهتم باحتياج العميل — تطبيق سئ ولايهتم باحتياج العميل ماغير تحديثات كثير وعروض ومسابقات اجباريه ماتروح من الشاشه الا تشترك فيها يعلق كثير بالايام ولا يهتمون بحل المشكله واذا اشتكيت محد يتفاعل مع مشكلتك 👎🏻👎🏻👎🏻,ar,2025-07-01T22:29:51-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12840162843,نونه.1122,5,افضل بنك — ممتاز10/10,ar,2025-07-01T10:34:07-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12824647381,Asirii276,1,النجمة كثيرة عليه — النجمة كثيرة عليه,ar,2025-06-27T12:42:30-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12820126091,اس٢٣,1,البرنامج يعاق كثير وسيء جدا اتمنى التطوير — سيء,ar,2025-06-26T09:45:39-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12818878883,مسلطاا,1,التطبيق مايحدث — الإبلاغ,ar,2025-06-26T03:23:11-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12816565777,Rawabi……,1,سيء — التطبيق سيء جداً دايم يعلق على الواجهه م يدخلني البرنامج احدث بشكل دايم ولازالت هاذي المشكله  ، ماصادفتها في اي تطبيق بنك ثاني مو معقوله شغلي يتوقف لاني م اقدر اخش فيه ولانه معلق!  مو مره ولا مرتين بشكل دايم من حملته يزين ويرجع يختبص,ar,2025-06-25T11:49:21-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12811545932,‏ㅇㅎㅅ .,5,افضل بنك تعاملت معاههه — جميل جيدًا ومافيه تعقيد والبطاقة تجي لين عندك ومافيه اي مشاكل مره جميل هذا البنك,ar,2025-06-24T06:00:34-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12803767154,لاذكر الاسم,5,موظف الاستقبال — اشكر جدا موظف الاستقبال على التعامل والاحترام,ar,2025-06-22T04:30:37-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12799596885,Moemhm,5,Moe — Mor,en,2025-06-21T02:00:09-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12796331773,ام ناصر وريتال,1,الرياض — تطبيق سي جدا. اول مره اشوف تطبيق لايعمل في الويكند  ابغى احول من التطبيق والتطبيق لا يعمل وفوق هذا كاتبين نبتكر لنتقدم عز الله انكم تأخرتم,ar,2025-06-20T05:53:11-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12795385342,ذ او مطر و,1,سيئ — اذا تبغي يرتفع فيك اضغط اتعامل مع الانماء,ar,2025-06-19T23:35:01-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12784894687,مشعل 2019,5,الخبر — سهولة التحويل,ar,2025-06-17T06:23:25-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12781836676,محمد احمد طارش سفياني,5,نجران — تحياتي لكم,ar,2025-06-16T10:10:33-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12781367817,تعليق ١,5,رائع — تطبيق رائع وخدمات متجددة تم حل المشاكل السابقة,ar,2025-06-16T07:48:57-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12781187231,faiarama,1,تطبيق تعبان — مايفتح اعد المحاول. تطبيق الانماء له سنه تعبان مشاكل وكمان الفرع تغير الخدمه يصرفون العملاء بعد ماكان ممتاز قبل ٤ سنين,ar,2025-06-16T06:55:46-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12767956695,سعد علي السهلي,5,👍 — 👍,ar,2025-06-12T19:49:07-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12767422412,Ahmed takamlat,5,Excellent — Excellent,en,2025-06-12T16:02:00-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12762211900,bkhs1234,4,حائل حي الوسيطاء — تقييم,ar,2025-06-11T07:46:16-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12761965043,mzmzmzm………,3,بطاقة ائتمانية — ياليت يكون عندكم بطاقة مثل بطاقة فلكسي من البنك الاهلي تقسيط بدون فؤاد او اضافتها في البطاقات الائتمانية,ar,2025-06-11T06:34:08-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12761707946,أبوعشري,1,أنا أشوف ان البنك ضعيف ليسى مثل بنك الرياض او البنوك الآخر — أنا أشوف ان البنك ضعيف ليسى مثل بنك الرياض او البنوك الآخر أنا لي فتره احاول افتح حساب عندهم بس على ما اضن ان النظام ضعيف لديهم لا يوجد تقدم وتطور في سرعة الإنجاز اولاين إلى الان ولم اقدر افتح حساب ولا اقدر اتصل على خدمة العملاء,ar,2025-06-11T05:14:52-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12760698535,ريم س,1,"Unfortunately 👎🏽 — Bad application 
Many applications but usless
In vocations they make updates so we got in bad situations",en,2025-06-10T22:09:14-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12759330861,ابو خالد 11111,5,تطوير — أمل تطوير التطبيق خصوصا لاجهزة التابلت (مثل الايباد) ليمكن استخدامة في الوضع الأفقي مثل تطبيق الإنماء المالية,ar,2025-06-10T12:45:47-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12757867711,سختم,5,الرياض — رائع جداً,ar,2025-06-10T05:21:24-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12757497366,Mutaz_29,1,البرنامج لا يعمل بعد تحديث عيد الاضحى — التطبيق لا يعمل ولدينا التزامات نريد انجازها وهذا خطأ كارثي انك تعمل تحديث وتطلقه بدون اختبارات كافيه ، عيب,ar,2025-06-10T03:15:28-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12756216763,Khaled.mm,1,كارثة — كارثة ….التطبيق الجديد لا يسمح بتوثيق جوال جديد….انا الآن مسافر وفي ورطة كبيرة جداااااا…..لا عن طريق التطبيق appstor ولا عن طريق إنترنت الانماء …كارثة حقيقية… وايضاً التطبيق لا يستطيع الاتصال بهاتفك وانت مسافر خارج السعودية حال تحديث الرقم السري للتطبيق …كارثة حقيقية,ar,2025-06-09T17:53:53-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,12754050415,abdullah_alghannam,1,اصدار 1.8.5 — لا احد يحدث الاصدار 1.8.5 التطبيق ما يشتغل من خمس ايام وانا رافع شكوى ولا استجابه الى الان بس رافعين طلب ولا انحل الموضوع,ar,2025-06-09T05:38:41-07:00,0,False
